"iso3c","year","gdp_cap","unemp_nat","unemp_ilo","fertility","fem_labour","pop","pop65","pop_dens"
"CZE",1988,NA,NA,NA,1.94,NA,10355276,12.2857769546192,134.014184030025
"CZE",1989,NA,NA,NA,1.87,NA,10361068,12.5231668621668,134.089141969717
"CZE",1990,14059.6691862221,0.7,NA,1.9,44.4966854427712,10333355,12.679981142795,133.7304904879
"CZE",1991,12456.5145647847,2.27,2.27,1.86,44.4022371134683,10308578,12.8731279089682,133.409835641258
"CZE",1992,12380.7523421287,2.6,3.22,1.71,44.4167025518119,10319123,13.0112272467533,133.546305163712
"CZE",1993,12375.5458542296,4.32,4.32,1.67,44.4153658226889,10329855,13.1050644434769,133.68519477158
"CZE",1994,12730.9892884113,4.3,4.3,1.44,44.4570927974635,10333587,13.1699457840285,133.73349294681
"CZE",1995,13566.9230445026,4.02,4.02,1.28,44.2925485355788,10327253,13.2178653168559,133.651520641905
"CZE",1996,14162.0812652243,3.89,3.89,1.18,44.0470753509309,10315241,13.3903731762984,133.496065743497
"CZE",1997,14103.8653283376,4.27,4.27,1.17,44.2304804724389,10304131,13.5522060168466,133.352284198266
"CZE",1998,14066.8969907949,5.9,5.9,1.16,44.332477629911,10294373,13.6882416937229,133.225999741167
"CZE",1999,14276.1831708286,8.49,8.49,1.13,44.5364454296518,10283860,13.7752123411341,133.089944350977
"CZE",2000,14889.0699168483,8.76,8.76,1.15,44.5467898666584,10255063,13.8026291786681,132.717264138734
"CZE",2001,15399.8926955896,7.99,7.99,1.15,44.4798318654752,10216605,13.9001644239786,132.219554807817
"CZE",2002,15671.8508458467,7.02,7.02,1.17,44.2877143884463,10196916,13.9251624592858,131.96474699107
"CZE",2003,16238.1279390281,7.54,7.54,1.18,44.565679682733,10193998,13.9223465729921,131.926983305293
"CZE",2004,17014.6946151392,8.21,8.21,1.23,44.3620273575731,10197101,13.9508619564021,131.984222107171
"CZE",2005,18112.8675393284,7.93,7.93,1.29,44.1564869103631,10211216,14.0434835970208,132.166916903961
"CZE",2006,19286.2559769381,7.15,7.15,1.34,44.0989205522358,10238905,14.2262347146907,132.542459546926
"CZE",2007,20242.0992806842,5.32,5.32,1.45,43.7077051675982,10298828,14.4615061996393,133.318161812298
"CZE",2008,20614.1976855063,4.39,4.39,1.51,43.4173983187259,10384603,14.7444966871828,134.428517799353
"CZE",2009,19542.4692750929,6.66,6.66,1.51,43.3964356007123,10443936,15.0703817783013,135.196582524272
"CZE",2010,19960.0684872157,7.28,7.28,1.51,43.2763352574357,10474410,15.4402621435279,135.608622475401
"CZE",2011,20269.4874310085,6.71,6.71,1.43,43.5145567209833,10496088,15.9068025916203,135.889280165717
"CZE",2012,20082.2511927375,6.98,6.98,1.45,43.7452537788554,10510785,16.4195245325878,136.097177262722
"CZE",2013,20066.3755917313,6.95,6.95,1.46,44.0332706259132,10514272,16.958365878612,136.159958559959
"CZE",2014,20498.7057499494,6.11,6.11,1.53,43.9540372621813,10525347,17.4908989692108,136.30337995338
"CZE",2015,21560.8262336715,5.05,5.05,1.57,44.208165745374,10546059,17.9949774543864,136.589288952208
"CZE",2016,22065.4686395319,3.95,3.95,1.63,44.3679268043724,10566332,18.5215508599466,136.834136234136
"CZE",2017,23144.4087233262,2.89,2.89,1.69,44.5248558876423,10594438,18.9967065230691,137.21587877218
"CZE",2018,23804.9751704762,2.24,2.24,1.71,44.7013108334343,10629928,19.4208768932343,137.693367875648
"CZE",2019,24260.0067624452,2.01,2.01,1.71,44.6783985979903,10671870,19.8007448446372,NA
"CZE",2020,22843.0385885642,2.55,2.94,NA,NA,10698896,20.1429902620987,NA
"DEU",1986,28821.5296051313,6.61,NA,1.43,NA,77720436,14.5376495767102,222.611737748117
"DEU",1987,29180.7898810966,6.82,NA,1.43,NA,77839920,14.5923467665771,222.953971300089
"DEU",1988,30144.5916038413,6.32,NA,1.46,NA,78144619,14.6997826837204,223.826709248704
"DEU",1989,31077.9224201516,5.71,NA,1.42,NA,78751283,14.8131987236306,225.564354251998
"DEU",1990,32430.3214294284,4.89,NA,1.45,40.5993854118786,79433029,14.9067616883167,227.517053819494
"DEU",1991,33839.4902602064,5.32,5.32,1.33,42.0159840404805,80013896,15.0528221272301,229.18080944061
"DEU",1992,34228.9984716111,6.32,6.32,1.29,42.2694283990416,80624598,15.1886758250759,230.930020336264
"DEU",1993,33672.5430228037,7.68,7.68,1.28,42.2844865830616,81156363,15.3089905033232,232.459793194317
"DEU",1994,34358.5719956025,8.73,8.73,1.24,42.610245777125,81438348,15.4046821285239,233.274177193435
"DEU",1995,34786.728549099,8.16,8.16,1.25,42.7842043702727,81678051,15.475169487334,233.967490690347
"DEU",1996,34965.6844508481,8.82,8.83,1.3,42.9089421494328,81914831,15.6813150966735,234.652470709559
"DEU",1997,35540.2875272631,9.86,9.86,1.35,43.1350985608149,82034771,15.8344196557779,235.022979515829
"DEU",1998,36250.5549565626,9.79,9.79,1.36,43.2925469688866,82047195,15.9808376317077,235.078777720474
"DEU",1999,36910.8327257826,8.86,8.86,1.36,43.586878236784,82100243,16.1868802265912,235.257731102069
"DEU",2000,37934.4517828233,7.92,7.92,1.38,43.7289995271443,82211508,16.4882328916289,235.596813297034
"DEU",2001,38507.4737778722,7.77,7.77,1.35,44.0308289642695,82349925,16.8996432766835,236.027300085985
"DEU",2002,38366.6795456265,8.48,8.48,1.34,44.3138195083402,82488495,17.3957855855051,236.451570830706
"DEU",2003,38076.9815087939,9.78,9.78,1.34,44.5456556479996,82534176,17.9320261944035,236.616427281328
"DEU",2004,38532.7840538701,10.73,10.73,1.36,44.592150463015,82516260,18.4366908484009,236.592195429653
"DEU",2005,38836.7757824923,11.17,11.17,1.34,44.6825833492227,82469422,18.8683245333634,236.464680582636
"DEU",2006,40364.4632067864,10.25,10.25,1.33,45.0406586028048,82376451,19.3231838295421,236.225197866483
"DEU",2007,41621.5118402428,8.66,8.66,1.37,45.1993508524914,82266372,19.7049478314074,235.943361918146
"DEU",2008,42101.0040357854,7.52,7.53,1.38,45.2449454208148,82110097,20.0235137521453,235.522178240542
"DEU",2009,39804.5722815573,7.74,7.74,1.36,45.4590863235761,81902307,20.3006080559174,234.939637417171
"DEU",2010,41531.9341978689,6.97,6.97,1.39,45.5799772940831,81776930,20.5527504286253,234.606908225034
"DEU",2011,43969.7074500187,5.82,5.82,1.39,45.8495209074968,80274983,20.7054506728733,230.304633348634
"DEU",2012,44070.9085651782,5.38,5.38,1.41,45.8687632126745,80425823,20.8249891555947,230.750625466231
"DEU",2013,44143.1278111535,5.23,5.23,1.42,46.0871645339284,80645605,20.9365796471194,231.155712565925
"DEU",2014,44930.7921305433,4.98,4.98,1.47,46.171707573615,80982500,21.0641625260475,232.108053883634
"DEU",2015,45208.062454025,4.62,4.62,1.5,46.2716558227356,81686611,21.2185907192979,234.152986871524
"DEU",2016,45844.6381197286,4.12,4.12,1.6,46.3626399213761,82348669,21.288710112426,235.712929356538
"DEU",2017,46862.0419736415,3.75,3.75,1.57,46.407830995584,82657002,21.3714880478767,236.588722557747
"DEU",2018,47313.845816417,3.38,3.38,1.57,46.3166176889022,82905782,21.4619619953309,237.294012250272
"DEU",2019,47469.4770843065,3.14,3.14,1.54,46.2943616376523,83092962,21.5629923209089,NA
"DEU",2020,45065.0824555703,3.81,4.31,NA,NA,83240525,21.6874493682811,NA
"DJI",1986,NA,NA,NA,6.28,NA,454359,2.52222351830373,19.6013373597929
"DJI",1987,NA,NA,NA,6.234,NA,490337,2.5221789407134,21.1534512510785
"DJI",1988,NA,NA,NA,6.188,NA,528993,2.52495751409738,22.8210957722174
"DJI",1989,NA,NA,NA,6.137,NA,563855,2.54352113275542,24.3250647109577
"DJI",1990,NA,NA,NA,6.073,36.034856685098,590393,2.587068384378,25.4699309749784
"DJI",1991,NA,NA,11.38,5.986,36.0050938949289,606843,2.62242025957248,26.1795944779983
"DJI",1992,NA,NA,11.47,5.869,36.1302649773891,615050,2.66773323968302,26.5336496980155
"DJI",1993,NA,NA,11.61,5.721,36.3505634549351,618504,2.71885787273947,26.6826574633305
"DJI",1994,NA,NA,11.66,5.546,36.562764418484,622364,2.76653930323957,26.8491803278689
"DJI",1995,NA,NA,11.65,5.352,36.6809613151077,630385,2.80271832585646,27.1952113891286
"DJI",1996,NA,NA,11.66,5.152,36.8689388844293,643649,2.85277493808786,27.7674288179465
"DJI",1997,NA,NA,11.64,4.958,36.9617531319427,660858,2.8927326843839,28.5098360655738
"DJI",1998,NA,NA,11.64,4.78,37.0226823537051,680465,2.92785941337001,29.3556945642796
"DJI",1999,NA,NA,11.7,4.622,37.1697039841497,699973,2.96453444765885,30.1972821397757
"DJI",2000,NA,NA,11.66,4.484,37.4436992533742,717577,3.00773149903008,30.9567299396031
"DJI",2001,NA,NA,11.63,4.359,37.7034173748365,733019,3.0610560493305,31.6229076790336
"DJI",2002,NA,NA,11.69,4.24,38.0794054371211,746947,3.11684173603841,32.2237704918033
"DJI",2003,NA,NA,11.69,4.118,38.4739402658238,759639,3.17597391399358,32.7713114754098
"DJI",2004,NA,NA,11.62,3.994,38.741046851057,771599,3.23663853043599,33.287273511648
"DJI",2005,NA,NA,11.52,3.867,38.8270665478051,783248,3.30110028164555,33.7898188093184
"DJI",2006,NA,NA,11.34,3.739,38.8972576157241,794554,3.38563461928129,34.2775668679896
"DJI",2007,NA,NA,11.17,3.617,38.822088941181,805456,3.4779272730433,34.7478861087144
"DJI",2008,NA,NA,11.1,3.502,38.7117007996638,816361,3.5806594655776,35.2183347713546
"DJI",2009,NA,NA,11.46,3.397,38.6777744861287,827820,3.69632155666127,35.7126833477135
"DJI",2010,1343.27512498519,NA,11.52,3.3,38.773632548339,840194,3.82397958576431,36.246505608283
"DJI",2011,NA,NA,11.51,3.213,38.8076260629982,853671,3.93112593331881,36.8279119930975
"DJI",2012,NA,NA,11.52,3.131,38.9177353421936,868136,4.03784195351655,37.4519413287317
"DJI",2013,NA,NA,11.54,3.054,39.0780621487801,883296,4.14075510617655,38.1059534081104
"DJI",2014,NA,NA,11.45,2.981,39.2712173686366,898707,4.23313805017275,38.7707937877481
"DJI",2015,NA,NA,11.39,2.912,39.4752335450392,913998,4.31513151632452,39.4304572907679
"DJI",2016,NA,NA,11.31,2.846,39.4872673260746,929117,4.38827611741103,40.0827006039689
"DJI",2017,NA,26.06,11.18,2.785,39.5865387024833,944100,4.45652415689456,40.7290767903365
"DJI",2018,NA,NA,11.06,2.728,39.7526579926564,958923,4.52757937811482,41.368550474547
"DJI",2019,NA,NA,10.97,2.676,39.8837837577067,973557,4.60906364271334,NA
"DJI",2020,NA,NA,11.57,NA,NA,988002,4.70647773279352,NA
"DMA",1986,3633.51416831917,NA,NA,NA,NA,72531,NA,96.708
"DMA",1987,3899.74548461546,NA,NA,3,NA,71842,NA,95.7893333333333
"DMA",1988,4241.77101098262,NA,NA,NA,NA,71212,NA,94.9493333333333
"DMA",1989,4262.99653222386,11.33,NA,NA,NA,70722,NA,94.296
"DMA",1990,4513.10942013003,NA,NA,NA,NA,70422,NA,93.896
"DMA",1991,4576.86016516728,9.53,NA,NA,NA,70377,NA,93.836
"DMA",1992,4658.55707982915,NA,NA,2.5,NA,70546,NA,94.0613333333333
"DMA",1993,4740.96832108317,NA,NA,NA,NA,70818,NA,94.424
"DMA",1994,4727.51625375325,NA,NA,NA,NA,71044,NA,94.7253333333333
"DMA",1995,4866.62218298993,NA,NA,NA,NA,71105,NA,94.8066666666667
"DMA",1996,5029.8589959771,NA,NA,NA,NA,70933,NA,94.5773333333333
"DMA",1997,5164.62114666749,23.18,NA,1.9,NA,70592,NA,94.1226666666667
"DMA",1998,5390.77907074533,NA,NA,NA,NA,70183,NA,93.5773333333333
"DMA",1999,5437.3700201275,15.67,NA,NA,NA,69828,NA,93.104
"DMA",2000,5578.8375340971,NA,NA,NA,NA,69650,NA,92.8666666666667
"DMA",2001,5573.59525937493,10.96,NA,NA,NA,69671,NA,92.8946666666667
"DMA",2002,5402.86838258321,NA,NA,1.9,NA,69840,NA,93.12
"DMA",2003,5724.64440611146,NA,NA,1.9,NA,70102,NA,93.4693333333333
"DMA",2004,5875.39911557224,NA,NA,NA,NA,70387,NA,93.8493333333333
"DMA",2005,5897.76207460561,NA,NA,NA,NA,70580,NA,94.1066666666667
"DMA",2006,6160.5204504066,NA,NA,NA,NA,70718,NA,94.2906666666667
"DMA",2007,6544.58557485711,NA,NA,NA,NA,70797,NA,94.396
"DMA",2008,7007.46195991538,NA,NA,NA,NA,70829,NA,94.4386666666667
"DMA",2009,6923.6460606419,NA,NA,NA,NA,70848,NA,94.464
"DMA",2010,6967.36495514661,NA,NA,NA,NA,70877,NA,94.5026666666667
"DMA",2011,6948.35817167527,NA,NA,NA,NA,70912,NA,94.5493333333333
"DMA",2012,6870.70563687791,NA,NA,NA,NA,70954,NA,94.6053333333333
"DMA",2013,6795.77714001701,NA,NA,NA,NA,71019,NA,94.692
"DMA",2014,7090.86092179827,NA,NA,NA,NA,71091,NA,94.788
"DMA",2015,6891.89477700395,NA,NA,NA,NA,71175,NA,94.9
"DMA",2016,7055.00162486933,NA,NA,NA,NA,71307,NA,95.076
"DMA",2017,6561.22376884133,NA,NA,NA,NA,71460,NA,95.28
"DMA",2018,6696.45024924943,NA,NA,NA,NA,71626,NA,95.5013333333333
"DMA",2019,6910.54327630996,NA,NA,NA,NA,71808,NA,NA
"DMA",2020,5741.21824339887,NA,NA,NA,NA,71991,NA,NA
"DNK",1986,43708.2386293237,6.03,NA,1.48,NA,5120534,15.2614339534401,120.824303916942
"DNK",1987,43763.9055726884,6.09,NA,1.5,NA,5127024,15.39469135636,120.948903043171
"DNK",1988,43736.6948483453,6.49,NA,1.56,NA,5129516,15.5003639866228,121.007690493041
"DNK",1989,43992.4805277826,8.15,NA,1.62,NA,5132594,15.57060019753,121.080301958009
"DNK",1990,44569.0130550272,8.34,NA,1.67,46.3049798939728,5140939,15.6012849352718,121.277164425572
"DNK",1991,45073.0173703703,9.1,9.1,1.68,46.6561317671743,5154298,15.5875914759293,121.592309506959
"DNK",1992,45803.3899424138,9.03,9.03,1.76,46.8654090393729,5171370,15.5393153055601,121.880037709168
"DNK",1993,45655.9213803151,10.72,10.72,1.75,46.8514973969039,5188628,15.4607568628917,122.286778222955
"DNK",1994,47928.3750949877,8.04,8.04,1.81,45.7751969486535,5206180,15.3573537984708,122.70044779637
"DNK",1995,49122.869145915,6.99,6.99,1.8,45.2065274624483,5233373,15.2363481672191,123.341338675465
"DNK",1996,50262.2277721336,6.84,6.84,1.75,45.3679516330883,5263074,15.1756278949392,124.041338675465
"DNK",1997,51685.9880377952,5.4,5.4,1.75,45.4713800825002,5284991,15.1023047681087,124.557883572944
"DNK",1998,52640.9455601551,5.04,5.04,1.72,46.2521664691718,5304219,15.0205485305862,125.011053499882
"DNK",1999,54013.7920784946,5.14,5.14,1.73,46.1852912142838,5321799,14.9352264865062,125.425382983738
"DNK",2000,55850.6307584745,4.48,4.48,1.77,46.5117001944997,5339616,14.8537574182851,125.84529813811
"DNK",2001,56108.9590798817,4.16,4.16,1.74,46.5732041939361,5358783,14.8822092764138,126.297030403017
"DNK",2002,56190.8112370978,4.27,4.27,1.72,46.4368158849436,5375931,14.9049257547413,126.701178411501
"DNK",2003,56256.7557433867,5.4,5.4,1.76,46.3104832739656,5390574,14.9428769578731,127.046288003771
"DNK",2004,57608.7372228203,5.2,5.2,1.78,46.5418159248522,5404523,15.0210790371812,127.375041244403
"DNK",2005,58792.6604395229,4.83,4.83,1.8,46.7219825751096,5419432,15.1526955926386,127.726419985859
"DNK",2006,60892.7715824758,3.9,3.9,1.85,46.9219805703627,5437272,15.3890519344502,128.146877209522
"DNK",2007,61174.5416142733,3.8,3.8,1.84,46.94535440631,5461438,15.6579775100957,128.716427056328
"DNK",2008,60504.7769609703,3.68,3.68,1.89,46.7890746448226,5493621,15.9604629475189,129.474923403252
"DNK",2009,57229.0398665344,6.41,6.41,1.84,47.0171374538768,5523095,16.2972089545649,130.169573415037
"DNK",2010,58041.3984363385,7.75,7.75,1.87,47.0163469355983,5547683,16.6677047996307,130.749069054914
"DNK",2011,58575.6078023978,7.77,7.77,1.75,47.1121329629909,5570572,17.0322720239987,131.288522271977
"DNK",2012,58487.7935424732,7.8,7.8,1.73,47.3219487614168,5591572,17.4897338271576,139.7893
"DNK",2013,58788.0841616273,7.38,7.38,1.67,47.5090763394881,5614932,18.0264608306455,140.3733
"DNK",2014,59437.947318035,6.93,6.93,1.69,47.1470138408413,5643475,18.5704555421458,141.086875
"DNK",2015,60402.1296439052,6.28,6.28,1.71,46.8721093823564,5683483,19.04744409746,142.087075
"DNK",2016,61877.9764789002,5.99,5.99,1.79,47.3108367342556,5728010,19.4224516834814,143.20025
"DNK",2017,63215.9980672126,5.83,5.83,1.75,47.2764683269184,5764980,19.6594928993276,144.1245
"DNK",2018,64271.8782657946,5.13,5.13,1.73,47.1639968455697,5793636,19.8129526369902,144.8409
"DNK",2019,65867.001719698,5.02,5.02,1.7,47.0784786818629,5814422,19.965259128921,NA
"DNK",2020,63880.093657245,5.64,5.66,NA,NA,5831404,20.1639894465007,NA
"DOM",1986,2625.49074717948,NA,NA,3.703,NA,6596967,3.38617988098158,136.554895466777
"DOM",1987,2834.00150530033,NA,NA,3.62,NA,6729930,3.47224853501513,139.307182777893
"DOM",1988,2838.78585299,NA,NA,3.544,NA,6863438,3.55830260652055,142.070751397226
"DOM",1989,2906.77075771247,NA,NA,3.475,NA,6997877,3.64441385743813,144.853591388946
"DOM",1990,2695.980175103,NA,NA,3.411,30.4690278503039,7133491,3.73141128316643,147.660753467191
"DOM",1991,2670.18183823473,NA,6.24,3.349,30.4966911883115,7270413,3.83293429571844,150.494990685158
"DOM",1992,2914.51037292954,NA,6.3,3.287,31.1684228472488,7408339,3.93114950686672,153.350010349824
"DOM",1993,3071.87496011867,NA,6.4,3.226,31.6023774107122,7546467,4.0279797303717,156.209211343407
"DOM",1994,3095.46056595042,NA,6.43,3.163,31.7413376654663,7683707,4.1266149268836,159.050031049472
"DOM",1995,3214.74630219233,NA,6.43,3.101,32.0906240809082,7819239,4.22915403490899,161.855495756572
"DOM",1996,3349.71603197872,NA,6.43,3.04,32.4585966368554,7952766,4.34466612421369,164.61945766922
"DOM",1997,3587.95638466289,NA,6.42,2.983,33.031860044775,8084407,4.46069823055667,167.344380045539
"DOM",1998,3768.26462393318,NA,6.42,2.93,33.4672957092376,8214427,4.57678966247915,170.035748292279
"DOM",1999,3930.44390641801,NA,6.46,2.882,33.8474508655027,8343288,4.69203789443556,172.703125646864
"DOM",2000,4051.50097060773,6.43,6.43,2.839,34.1278635274204,8471317,4.80657030940039,175.353280894225
"DOM",2001,4089.70032959034,7.26,7.26,2.799,33.990613270962,8598599,4.93379097367118,177.98797350445
"DOM",2002,4211.63747128703,6.78,6.78,2.762,35.0162544077747,8724974,5.05769930572867,180.603891533844
"DOM",2003,4096.11638629781,6.94,6.94,2.725,34.6287062090068,8850317,5.17585980253589,183.198447526392
"DOM",2004,4143.28193797841,6.3,6.3,2.689,34.1988130778671,8974444,5.28480650166183,185.767832746843
"DOM",2005,4472.70997790794,6.59,6.59,2.653,34.9420835668693,9097262,5.38361178539861,188.310122127924
"DOM",2006,4818.73773694691,5.65,5.66,2.619,35.3946550822556,9218681,5.48369908683298,190.823452701304
"DOM",2007,5109.48559443962,5.16,5.16,2.586,35.0524229967664,9338856,5.57410587865051,193.31103291244
"DOM",2008,5207.00042066892,4.76,4.76,2.556,36.2998953438943,9458079,5.66107796776828,195.77890705858
"DOM",2009,5191.14089841204,5.47,5.47,2.528,35.132288793526,9576736,5.75191738062766,198.235065203892
"DOM",2010,5555.39201393816,5.21,5.21,2.503,36.6326890484885,9695117,5.85176812130555,200.685510246326
"DOM",2011,5660.51187550874,6.09,6.09,2.481,37.6357344012427,9813219,5.96682370327103,203.130180086939
"DOM",2012,5745.41985159703,6.72,6.72,2.46,38.0093596431864,9930916,6.0872028320449,205.566466570068
"DOM",2013,5955.17471897541,7.35,7.35,2.441,38.1987600711715,10048226,6.21560091367317,207.994742289381
"DOM",2014,6301.69379010238,6.72,6.72,2.423,38.502578985699,10165182,6.35551765275647,210.415690333264
"DOM",2015,6661.86828200261,7.61,7.61,2.405,39.1652367757787,10281675,6.50972409178267,212.827054440075
"DOM",2016,7026.18153556372,7.28,7.28,2.387,39.5690839354955,10397738,6.68918373712136,215.229517698199
"DOM",2017,7273.36760146281,5.83,5.83,2.367,39.7560268937489,10513111,6.87998520703305,217.617698199131
"DOM",2018,7697.73496077783,5.86,5.86,2.346,39.9386172741711,10627147,7.08281747649721,219.978203270544
"DOM",2019,8002.44242281001,6.36,6.36,2.323,40.8649145823808,10738957,7.29838965754406,NA
"DOM",2020,7389.69053234985,NA,8.9,NA,NA,10847904,7.52769888393248,NA
"DZA",1986,3850.09308552496,NA,NA,5.627,NA,23102386,3.37315764183522,9.69979342833391
"DZA",1987,3715.09414529224,NA,NA,5.412,NA,23774287,3.35838925790573,9.98189852796695
"DZA",1988,3577.25254614043,NA,NA,5.191,NA,24443472,3.3456424164379,10.2628632848254
"DZA",1989,3636.06934597203,17.64,NA,4.962,NA,25106192,3.34413545026147,10.541113639608
"DZA",1990,3572.28990833696,21.26,NA,4.726,12.9753945788346,25758872,3.35923133892253,10.8151485888468
"DZA",1991,3443.64880406484,20.6,20.6,4.479,12.9261350330336,26400468,3.39233996474079,11.084529797543
"DZA",1992,3424.19946292873,24.38,24.38,4.223,12.9448768802208,27028330,3.4341416482841,11.3481446337552
"DZA",1993,3278.63720132237,26.23,26.23,3.962,12.9124596849098,27635517,3.48547512141532,11.6030788415192
"DZA",1994,3182.53652216244,27.74,27.74,3.702,12.9198023752682,28213777,3.54804713470803,11.8458677269559
"DZA",1995,3240.98095897145,31.84,31.84,3.448,13.0120358622448,28757788,3.62334929480834,12.0742767892381
"DZA",1996,3315.22610748916,NA,28.56,3.208,13.0970228386157,29266415,3.73552200893823,12.287829486006
"DZA",1997,3297.99016896131,25.43,25.43,2.988,13.1435942580912,29742980,3.86426322662569,12.4879205958669
"DZA",1998,3414.55329551674,NA,26.83,2.796,13.2194162869268,30192750,4.00605390286689,12.6767615272868
