"iso3","year","cow_code","country_name","variable","regime"
"BGD",1958,771,"Bangladesh","v2x_regime_amb_interpol",6
"BGR",1958,355,"Bulgaria","v2x_regime_amb_interpol",0
"BHR",1958,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",1958,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",0
"BLR",1958,370,"Belarus","v2x_regime_amb_interpol",0
"BOL",1958,145,"Bolivia","v2x_regime_amb_interpol",3
"BRA",1958,140,"Brazil","v2x_regime_amb_interpol",3
"BTN",1958,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",1958,571,"Botswana","v2x_regime_amb_interpol",0
"CAF",1958,482,"Central African Republic","v2x_regime_amb_interpol",0
"CAN",1958,20,"Canada","v2x_regime_amb_interpol",6
"CHE",1958,225,"Switzerland","v2x_regime_amb_interpol",9
"CHL",1958,155,"Chile","v2x_regime_amb_interpol",3
"CHN",1958,710,"China","v2x_regime_amb_interpol",0
"CIV",1958,437,"Ivory Coast","v2x_regime_amb_interpol",0
"CMR",1958,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",1958,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",0
"COG",1958,484,"Republic of the Congo","v2x_regime_amb_interpol",3
"COL",1958,100,"Colombia","v2x_regime_amb_interpol",3
"COM",1958,581,"Comoros","v2x_regime_amb_interpol",0
"CPV",1958,402,"Cape Verde","v2x_regime_amb_interpol",0
"CRI",1958,94,"Costa Rica","v2x_regime_amb_interpol",6
"CUB",1958,40,"Cuba","v2x_regime_amb_interpol",3
"CYP",1958,352,"Cyprus","v2x_regime_amb_interpol",0
"CZE",1958,316,"Czech Republic","v2x_regime_amb_interpol",0
"DEU",1958,255,"Germany","v2x_regime_amb_interpol",9
"DJI",1958,522,"Djibouti","v2x_regime_amb_interpol",0
"DNK",1958,390,"Denmark","v2x_regime_amb_interpol",9
"DOM",1958,42,"Dominican Republic","v2x_regime_amb_interpol",0
"DZA",1958,615,"Algeria","v2x_regime_amb_interpol",0
"ECU",1958,130,"Ecuador","v2x_regime_amb_interpol",3
"EGY",1958,651,"Egypt","v2x_regime_amb_interpol",0
"ESP",1958,230,"Spain","v2x_regime_amb_interpol",0
"EST",1958,366,"Estonia","v2x_regime_amb_interpol",0
"ETH",1958,530,"Ethiopia","v2x_regime_amb_interpol",0
"FIN",1958,375,"Finland","v2x_regime_amb_interpol",9
"FJI",1958,950,"Fiji","v2x_regime_amb_interpol",0
"FRA",1958,220,"France","v2x_regime_amb_interpol",8
"GAB",1958,481,"Gabon","v2x_regime_amb_interpol",0
"GBR",1958,200,"United Kingdom","v2x_regime_amb_interpol",9
"GEO",1958,372,"Georgia","v2x_regime_amb_interpol",0
"GHA",1958,452,"Ghana","v2x_regime_amb_interpol",0
"GIN",1958,438,"Guinea","v2x_regime_amb_interpol",3
"GMB",1958,420,"The Gambia","v2x_regime_amb_interpol",0
"GNB",1958,404,"Guinea-Bissau","v2x_regime_amb_interpol",0
"GNQ",1958,411,"Equatorial Guinea","v2x_regime_amb_interpol",0
"GRC",1958,350,"Greece","v2x_regime_amb_interpol",3
"GTM",1958,90,"Guatemala","v2x_regime_amb_interpol",1
"GUY",1958,110,"Guyana","v2x_regime_amb_interpol",0
"HND",1958,91,"Honduras","v2x_regime_amb_interpol",0
"HRV",1958,344,"Croatia","v2x_regime_amb_interpol",0
"HTI",1958,41,"Haiti","v2x_regime_amb_interpol",1
"HUN",1958,310,"Hungary","v2x_regime_amb_interpol",0
"IDN",1958,850,"Indonesia","v2x_regime_amb_interpol",4
"IND",1958,750,"India","v2x_regime_amb_interpol",6
"IRL",1958,205,"Ireland","v2x_regime_amb_interpol",8
"IRN",1958,630,"Iran","v2x_regime_amb_interpol",0
"IRQ",1958,645,"Iraq","v2x_regime_amb_interpol",0
"ISR",1958,666,"Israel","v2x_regime_amb_interpol",6
"ITA",1958,325,"Italy","v2x_regime_amb_interpol",6
"JAM",1958,51,"Jamaica","v2x_regime_amb_interpol",5
"JOR",1958,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",1958,740,"Japan","v2x_regime_amb_interpol",9
"KAZ",1958,705,"Kazakhstan","v2x_regime_amb_interpol",0
"KEN",1958,501,"Kenya","v2x_regime_amb_interpol",0
"KGZ",1958,703,"Kyrgyzstan","v2x_regime_amb_interpol",0
"KHM",1958,811,"Cambodia","v2x_regime_amb_interpol",3
"KOR",1958,732,"South Korea","v2x_regime_amb_interpol",3
"KWT",1958,690,"Kuwait","v2x_regime_amb_interpol",0
"LAO",1958,812,"Laos","v2x_regime_amb_interpol",3
"LBN",1958,660,"Lebanon","v2x_regime_amb_interpol",3
"LBR",1958,450,"Liberia","v2x_regime_amb_interpol",3
"LBY",1958,620,"Libya","v2x_regime_amb_interpol",0
"LKA",1958,780,"Sri Lanka","v2x_regime_amb_interpol",6
"LSO",1958,570,"Lesotho","v2x_regime_amb_interpol",0
"LTU",1958,368,"Lithuania","v2x_regime_amb_interpol",0
"LUX",1958,212,"Luxembourg","v2x_regime_amb_interpol",9
"LVA",1958,367,"Latvia","v2x_regime_amb_interpol",0
"MAR",1958,600,"Morocco","v2x_regime_amb_interpol",0
"MDA",1958,359,"Moldova","v2x_regime_amb_interpol",0
"MDG",1958,580,"Madagascar","v2x_regime_amb_interpol",0
"MEX",1958,70,"Mexico","v2x_regime_amb_interpol",3
"MKD",1958,343,"Macedonia","v2x_regime_amb_interpol",0
"MLI",1958,432,"Mali","v2x_regime_amb_interpol",0
"MMR",1958,775,"Burma/Myanmar","v2x_regime_amb_interpol",3
"MNE",1958,341,"Montenegro","v2x_regime_amb_interpol",0
"MNG",1958,712,"Mongolia","v2x_regime_amb_interpol",0
"MOZ",1958,541,"Mozambique","v2x_regime_amb_interpol",0
"MRT",1958,435,"Mauritania","v2x_regime_amb_interpol",3
"MUS",1958,590,"Mauritius","v2x_regime_amb_interpol",0
"MWI",1958,553,"Malawi","v2x_regime_amb_interpol",0
"MYS",1958,820,"Malaysia","v2x_regime_amb_interpol",3
"NAM",1958,565,"Namibia","v2x_regime_amb_interpol",0
"NER",1958,436,"Niger","v2x_regime_amb_interpol",0
"NGA",1958,475,"Nigeria","v2x_regime_amb_interpol",0
"NIC",1958,93,"Nicaragua","v2x_regime_amb_interpol",1
"NLD",1958,210,"Netherlands","v2x_regime_amb_interpol",9
"NOR",1958,385,"Norway","v2x_regime_amb_interpol",8
"NPL",1958,790,"Nepal","v2x_regime_amb_interpol",0
"NZL",1958,920,"New Zealand","v2x_regime_amb_interpol",9
"OMN",1958,698,"Oman","v2x_regime_amb_interpol",0
"PAK",1958,770,"Pakistan","v2x_regime_amb_interpol",0
"PAN",1958,95,"Panama","v2x_regime_amb_interpol",3
"PER",1958,135,"Peru","v2x_regime_amb_interpol",3
"PHL",1958,840,"Philippines","v2x_regime_amb_interpol",3
"PNG",1958,910,"Papua New Guinea","v2x_regime_amb_interpol",0
"POL",1958,290,"Poland","v2x_regime_amb_interpol",2
"PRK",1958,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",1958,235,"Portugal","v2x_regime_amb_interpol",2
"PRY",1958,150,"Paraguay","v2x_regime_amb_interpol",0
"QAT",1958,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",1958,360,"Romania","v2x_regime_amb_interpol",0
"RUS",1958,365,"Russia","v2x_regime_amb_interpol",0
"RWA",1958,517,"Rwanda","v2x_regime_amb_interpol",0
"SAU",1958,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",1958,625,"Sudan","v2x_regime_amb_interpol",3
"SEN",1958,433,"Senegal","v2x_regime_amb_interpol",0
"SGP",1958,830,"Singapore","v2x_regime_amb_interpol",3
"SLB",1958,940,"Solomon Islands","v2x_regime_amb_interpol",0
"SLE",1958,451,"Sierra Leone","v2x_regime_amb_interpol",0
"SLV",1958,92,"El Salvador","v2x_regime_amb_interpol",3
"SOM",1958,520,"Somalia","v2x_regime_amb_interpol",3
"SRB",1958,NA,"Serbia","v2x_regime_amb_interpol",0
"SSD",1958,626,"South Sudan","v2x_regime_amb_interpol",3
"SUR",1958,115,"Suriname","v2x_regime_amb_interpol",5
"SVK",1958,317,"Slovakia","v2x_regime_amb_interpol",0
"SVN",1958,349,"Slovenia","v2x_regime_amb_interpol",0
"SWE",1958,380,"Sweden","v2x_regime_amb_interpol",9
"SWZ",1958,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",1958,652,"Syria","v2x_regime_amb_interpol",0
"TCD",1958,483,"Chad","v2x_regime_amb_interpol",3
"TGO",1958,461,"Togo","v2x_regime_amb_interpol",3
"THA",1958,800,"Thailand","v2x_regime_amb_interpol",0
"TJK",1958,702,"Tajikistan","v2x_regime_amb_interpol",0
"TKM",1958,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",1958,860,"Timor-Leste","v2x_regime_amb_interpol",0
"TTO",1958,52,"Trinidad and Tobago","v2x_regime_amb_interpol",4
"TUN",1958,616,"Tunisia","v2x_regime_amb_interpol",0
"TUR",1958,640,"Turkey","v2x_regime_amb_interpol",3
"TZA",1958,510,"Tanzania","v2x_regime_amb_interpol",0
"UGA",1958,500,"Uganda","v2x_regime_amb_interpol",0
"UKR",1958,369,"Ukraine","v2x_regime_amb_interpol",0
"URY",1958,165,"Uruguay","v2x_regime_amb_interpol",6
"USA",1958,2,"United States of America","v2x_regime_amb_interpol",6
"UZB",1958,704,"Uzbekistan","v2x_regime_amb_interpol",0
"VEN",1958,101,"Venezuela","v2x_regime_amb_interpol",3
"VNM",1958,816,"Vietnam","v2x_regime_amb_interpol",3
"YEM",1958,679,"Yemen","v2x_regime_amb_interpol",0
"ZAF",1958,560,"South Africa","v2x_regime_amb_interpol",3
"ZMB",1958,551,"Zambia","v2x_regime_amb_interpol",0
"ZWE",1958,552,"Zimbabwe","v2x_regime_amb_interpol",3
"AFG",1959,700,"Afghanistan","v2x_regime_amb_interpol",0
"AGO",1959,540,"Angola","v2x_regime_amb_interpol",0
"ALB",1959,339,"Albania","v2x_regime_amb_interpol",1
"ARE",1959,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",1959,160,"Argentina","v2x_regime_amb_interpol",4
"ARM",1959,371,"Armenia","v2x_regime_amb_interpol",0
"AUS",1959,900,"Australia","v2x_regime_amb_interpol",9
"AUT",1959,305,"Austria","v2x_regime_amb_interpol",8
"AZE",1959,373,"Azerbaijan","v2x_regime_amb_interpol",0
"BDI",1959,516,"Burundi","v2x_regime_amb_interpol",0
"BEL",1959,211,"Belgium","v2x_regime_amb_interpol",8
"BEN",1959,434,"Benin","v2x_regime_amb_interpol",0
"BFA",1959,439,"Burkina Faso","v2x_regime_amb_interpol",0
"BGD",1959,771,"Bangladesh","v2x_regime_amb_interpol",6
"BGR",1959,355,"Bulgaria","v2x_regime_amb_interpol",0
"BHR",1959,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",1959,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",0
"BLR",1959,370,"Belarus","v2x_regime_amb_interpol",0
"BOL",1959,145,"Bolivia","v2x_regime_amb_interpol",3
"BRA",1959,140,"Brazil","v2x_regime_amb_interpol",3
"BTN",1959,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",1959,571,"Botswana","v2x_regime_amb_interpol",0
"CAF",1959,482,"Central African Republic","v2x_regime_amb_interpol",0
"CAN",1959,20,"Canada","v2x_regime_amb_interpol",6
"CHE",1959,225,"Switzerland","v2x_regime_amb_interpol",9
"CHL",1959,155,"Chile","v2x_regime_amb_interpol",6
"CHN",1959,710,"China","v2x_regime_amb_interpol",0
"CIV",1959,437,"Ivory Coast","v2x_regime_amb_interpol",0
"CMR",1959,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",1959,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",0
"COG",1959,484,"Republic of the Congo","v2x_regime_amb_interpol",3
"COL",1959,100,"Colombia","v2x_regime_amb_interpol",3
"COM",1959,581,"Comoros","v2x_regime_amb_interpol",0
"CPV",1959,402,"Cape Verde","v2x_regime_amb_interpol",0
"CRI",1959,94,"Costa Rica","v2x_regime_amb_interpol",6
"CUB",1959,40,"Cuba","v2x_regime_amb_interpol",3
"CYP",1959,352,"Cyprus","v2x_regime_amb_interpol",0
"CZE",1959,316,"Czech Republic","v2x_regime_amb_interpol",0
"DEU",1959,255,"Germany","v2x_regime_amb_interpol",9
"DJI",1959,522,"Djibouti","v2x_regime_amb_interpol",0
"DNK",1959,390,"Denmark","v2x_regime_amb_interpol",9
"DOM",1959,42,"Dominican Republic","v2x_regime_amb_interpol",0
"DZA",1959,615,"Algeria","v2x_regime_amb_interpol",0
"ECU",1959,130,"Ecuador","v2x_regime_amb_interpol",3
"EGY",1959,651,"Egypt","v2x_regime_amb_interpol",0
"ESP",1959,230,"Spain","v2x_regime_amb_interpol",0
"EST",1959,366,"Estonia","v2x_regime_amb_interpol",0
"ETH",1959,530,"Ethiopia","v2x_regime_amb_interpol",0
"FIN",1959,375,"Finland","v2x_regime_amb_interpol",9
"FJI",1959,950,"Fiji","v2x_regime_amb_interpol",0
"FRA",1959,220,"France","v2x_regime_amb_interpol",8
"GAB",1959,481,"Gabon","v2x_regime_amb_interpol",0
"GBR",1959,200,"United Kingdom","v2x_regime_amb_interpol",9
"GEO",1959,372,"Georgia","v2x_regime_amb_interpol",0
"GHA",1959,452,"Ghana","v2x_regime_amb_interpol",0
"GIN",1959,438,"Guinea","v2x_regime_amb_interpol",3
"GMB",1959,420,"The Gambia","v2x_regime_amb_interpol",0
"GNB",1959,404,"Guinea-Bissau","v2x_regime_amb_interpol",0
"GNQ",1959,411,"Equatorial Guinea","v2x_regime_amb_interpol",0
"GRC",1959,350,"Greece","v2x_regime_amb_interpol",3
"GTM",1959,90,"Guatemala","v2x_regime_amb_interpol",1
"GUY",1959,110,"Guyana","v2x_regime_amb_interpol",0
"HND",1959,91,"Honduras","v2x_regime_amb_interpol",0
"HRV",1959,344,"Croatia","v2x_regime_amb_interpol",0
"HTI",1959,41,"Haiti","v2x_regime_amb_interpol",1
"HUN",1959,310,"Hungary","v2x_regime_amb_interpol",0
"IDN",1959,850,"Indonesia","v2x_regime_amb_interpol",3
"IND",1959,750,"India","v2x_regime_amb_interpol",6
"IRL",1959,205,"Ireland","v2x_regime_amb_interpol",8
"IRN",1959,630,"Iran","v2x_regime_amb_interpol",0
"IRQ",1959,645,"Iraq","v2x_regime_amb_interpol",0
"ISR",1959,666,"Israel","v2x_regime_amb_interpol",6
"ITA",1959,325,"Italy","v2x_regime_amb_interpol",6
"JAM",1959,51,"Jamaica","v2x_regime_amb_interpol",5
"JOR",1959,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",1959,740,"Japan","v2x_regime_amb_interpol",9
"KAZ",1959,705,"Kazakhstan","v2x_regime_amb_interpol",0
"KEN",1959,501,"Kenya","v2x_regime_amb_interpol",0
"KGZ",1959,703,"Kyrgyzstan","v2x_regime_amb_interpol",0
"KHM",1959,811,"Cambodia","v2x_regime_amb_interpol",3
"KOR",1959,732,"South Korea","v2x_regime_amb_interpol",3
"KWT",1959,690,"Kuwait","v2x_regime_amb_interpol",0
"LAO",1959,812,"Laos","v2x_regime_amb_interpol",3
"LBN",1959,660,"Lebanon","v2x_regime_amb_interpol",3
"LBR",1959,450,"Liberia","v2x_regime_amb_interpol",0
"LBY",1959,620,"Libya","v2x_regime_amb_interpol",0
"LKA",1959,780,"Sri Lanka","v2x_regime_amb_interpol",6
"LSO",1959,570,"Lesotho","v2x_regime_amb_interpol",0
"LTU",1959,368,"Lithuania","v2x_regime_amb_interpol",0
"LUX",1959,212,"Luxembourg","v2x_regime_amb_interpol",9
"LVA",1959,367,"Latvia","v2x_regime_amb_interpol",0
"MAR",1959,600,"Morocco","v2x_regime_amb_interpol",0
"MDA",1959,359,"Moldova","v2x_regime_amb_interpol",0
"MDG",1959,580,"Madagascar","v2x_regime_amb_interpol",0
"MEX",1959,70,"Mexico","v2x_regime_amb_interpol",3
"MKD",1959,343,"Macedonia","v2x_regime_amb_interpol",0
"MLI",1959,432,"Mali","v2x_regime_amb_interpol",0
"MMR",1959,775,"Burma/Myanmar","v2x_regime_amb_interpol",3
"MNE",1959,341,"Montenegro","v2x_regime_amb_interpol",0
"MNG",1959,712,"Mongolia","v2x_regime_amb_interpol",0
"MOZ",1959,541,"Mozambique","v2x_regime_amb_interpol",0
"MRT",1959,435,"Mauritania","v2x_regime_amb_interpol",3
"MUS",1959,590,"Mauritius","v2x_regime_amb_interpol",0
"MWI",1959,553,"Malawi","v2x_regime_amb_interpol",0
"MYS",1959,820,"Malaysia","v2x_regime_amb_interpol",3
"NAM",1959,565,"Namibia","v2x_regime_amb_interpol",0
"NER",1959,436,"Niger","v2x_regime_amb_interpol",0
"NGA",1959,475,"Nigeria","v2x_regime_amb_interpol",0
"NIC",1959,93,"Nicaragua","v2x_regime_amb_interpol",1
"NLD",1959,210,"Netherlands","v2x_regime_amb_interpol",9
"NOR",1959,385,"Norway","v2x_regime_amb_interpol",8
"NPL",1959,790,"Nepal","v2x_regime_amb_interpol",3
"NZL",1959,920,"New Zealand","v2x_regime_amb_interpol",9
"OMN",1959,698,"Oman","v2x_regime_amb_interpol",0
"PAK",1959,770,"Pakistan","v2x_regime_amb_interpol",0
"PAN",1959,95,"Panama","v2x_regime_amb_interpol",3
"PER",1959,135,"Peru","v2x_regime_amb_interpol",3
"PHL",1959,840,"Philippines","v2x_regime_amb_interpol",3
"PNG",1959,910,"Papua New Guinea","v2x_regime_amb_interpol",0
"POL",1959,290,"Poland","v2x_regime_amb_interpol",2
"PRK",1959,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",1959,235,"Portugal","v2x_regime_amb_interpol",2
"PRY",1959,150,"Paraguay","v2x_regime_amb_interpol",0
"QAT",1959,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",1959,360,"Romania","v2x_regime_amb_interpol",0
"RUS",1959,365,"Russia","v2x_regime_amb_interpol",0
"RWA",1959,517,"Rwanda","v2x_regime_amb_interpol",0
"SAU",1959,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",1959,625,"Sudan","v2x_regime_amb_interpol",0
"SEN",1959,433,"Senegal","v2x_regime_amb_interpol",0
"SGP",1959,830,"Singapore","v2x_regime_amb_interpol",3
"SLB",1959,940,"Solomon Islands","v2x_regime_amb_interpol",0
"SLE",1959,451,"Sierra Leone","v2x_regime_amb_interpol",0
"SLV",1959,92,"El Salvador","v2x_regime_amb_interpol",3
"SOM",1959,520,"Somalia","v2x_regime_amb_interpol",3
"SRB",1959,NA,"Serbia","v2x_regime_amb_interpol",0
"SSD",1959,626,"South Sudan","v2x_regime_amb_interpol",0
"SUR",1959,115,"Suriname","v2x_regime_amb_interpol",7
"SVK",1959,317,"Slovakia","v2x_regime_amb_interpol",0
"SVN",1959,349,"Slovenia","v2x_regime_amb_interpol",0
"SWE",1959,380,"Sweden","v2x_regime_amb_interpol",9
"SWZ",1959,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",1959,652,"Syria","v2x_regime_amb_interpol",0
"TCD",1959,483,"Chad","v2x_regime_amb_interpol",3
"TGO",1959,461,"Togo","v2x_regime_amb_interpol",3
"THA",1959,800,"Thailand","v2x_regime_amb_interpol",0
"TJK",1959,702,"Tajikistan","v2x_regime_amb_interpol",0
"TKM",1959,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",1959,860,"Timor-Leste","v2x_regime_amb_interpol",0
"TTO",1959,52,"Trinidad and Tobago","v2x_regime_amb_interpol",4
"TUN",1959,616,"Tunisia","v2x_regime_amb_interpol",1
"TUR",1959,640,"Turkey","v2x_regime_amb_interpol",3
"TZA",1959,510,"Tanzania","v2x_regime_amb_interpol",0
"UGA",1959,500,"Uganda","v2x_regime_amb_interpol",0
"UKR",1959,369,"Ukraine","v2x_regime_amb_interpol",0
"URY",1959,165,"Uruguay","v2x_regime_amb_interpol",6
"USA",1959,2,"United States of America","v2x_regime_amb_interpol",6
"UZB",1959,704,"Uzbekistan","v2x_regime_amb_interpol",0
"VEN",1959,101,"Venezuela","v2x_regime_amb_interpol",3
"VNM",1959,816,"Vietnam","v2x_regime_amb_interpol",3
"YEM",1959,679,"Yemen","v2x_regime_amb_interpol",0
"ZAF",1959,560,"South Africa","v2x_regime_amb_interpol",3
"ZMB",1959,551,"Zambia","v2x_regime_amb_interpol",0
"ZWE",1959,552,"Zimbabwe","v2x_regime_amb_interpol",3
"AFG",1960,700,"Afghanistan","v2x_regime_amb_interpol",0
"AGO",1960,540,"Angola","v2x_regime_amb_interpol",0
"ALB",1960,339,"Albania","v2x_regime_amb_interpol",1
"ARE",1960,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",1960,160,"Argentina","v2x_regime_amb_interpol",4
"ARM",1960,371,"Armenia","v2x_regime_amb_interpol",0
"AUS",1960,900,"Australia","v2x_regime_amb_interpol",9
"AUT",1960,305,"Austria","v2x_regime_amb_interpol",8
"AZE",1960,373,"Azerbaijan","v2x_regime_amb_interpol",0
"BDI",1960,516,"Burundi","v2x_regime_amb_interpol",0
"BEL",1960,211,"Belgium","v2x_regime_amb_interpol",8
"BEN",1960,434,"Benin","v2x_regime_amb_interpol",3
"BFA",1960,439,"Burkina Faso","v2x_regime_amb_interpol",3
"BGD",1960,771,"Bangladesh","v2x_regime_amb_interpol",6
"BGR",1960,355,"Bulgaria","v2x_regime_amb_interpol",0
"BHR",1960,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",1960,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",0
"BLR",1960,370,"Belarus","v2x_regime_amb_interpol",0
"BOL",1960,145,"Bolivia","v2x_regime_amb_interpol",3
"BRA",1960,140,"Brazil","v2x_regime_amb_interpol",3
"BTN",1960,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",1960,571,"Botswana","v2x_regime_amb_interpol",0
"CAF",1960,482,"Central African Republic","v2x_regime_amb_interpol",3
"CAN",1960,20,"Canada","v2x_regime_amb_interpol",7
"CHE",1960,225,"Switzerland","v2x_regime_amb_interpol",9
"CHL",1960,155,"Chile","v2x_regime_amb_interpol",6
"CHN",1960,710,"China","v2x_regime_amb_interpol",0
"CIV",1960,437,"Ivory Coast","v2x_regime_amb_interpol",1
"CMR",1960,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",1960,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",3
"COG",1960,484,"Republic of the Congo","v2x_regime_amb_interpol",3
"COL",1960,100,"Colombia","v2x_regime_amb_interpol",3
"COM",1960,581,"Comoros","v2x_regime_amb_interpol",0
"CPV",1960,402,"Cape Verde","v2x_regime_amb_interpol",0
"CRI",1960,94,"Costa Rica","v2x_regime_amb_interpol",6
"CUB",1960,40,"Cuba","v2x_regime_amb_interpol",0
"CYP",1960,352,"Cyprus","v2x_regime_amb_interpol",3
"CZE",1960,316,"Czech Republic","v2x_regime_amb_interpol",0
"DEU",1960,255,"Germany","v2x_regime_amb_interpol",9
"DJI",1960,522,"Djibouti","v2x_regime_amb_interpol",0
"DNK",1960,390,"Denmark","v2x_regime_amb_interpol",9
"DOM",1960,42,"Dominican Republic","v2x_regime_amb_interpol",0
"DZA",1960,615,"Algeria","v2x_regime_amb_interpol",0
"ECU",1960,130,"Ecuador","v2x_regime_amb_interpol",3
"EGY",1960,651,"Egypt","v2x_regime_amb_interpol",0
"ESP",1960,230,"Spain","v2x_regime_amb_interpol",0
"EST",1960,366,"Estonia","v2x_regime_amb_interpol",0
"ETH",1960,530,"Ethiopia","v2x_regime_amb_interpol",0
"FIN",1960,375,"Finland","v2x_regime_amb_interpol",9
"FJI",1960,950,"Fiji","v2x_regime_amb_interpol",0
"FRA",1960,220,"France","v2x_regime_amb_interpol",8
"GAB",1960,481,"Gabon","v2x_regime_amb_interpol",3
"GBR",1960,200,"United Kingdom","v2x_regime_amb_interpol",9
"GEO",1960,372,"Georgia","v2x_regime_amb_interpol",0
"GHA",1960,452,"Ghana","v2x_regime_amb_interpol",3
"GIN",1960,438,"Guinea","v2x_regime_amb_interpol",3
"GMB",1960,420,"The Gambia","v2x_regime_amb_interpol",0
"GNB",1960,404,"Guinea-Bissau","v2x_regime_amb_interpol",0
"GNQ",1960,411,"Equatorial Guinea","v2x_regime_amb_interpol",0
"GRC",1960,350,"Greece","v2x_regime_amb_interpol",3
"GTM",1960,90,"Guatemala","v2x_regime_amb_interpol",1
"GUY",1960,110,"Guyana","v2x_regime_amb_interpol",0
"HND",1960,91,"Honduras","v2x_regime_amb_interpol",0
"HRV",1960,344,"Croatia","v2x_regime_amb_interpol",0
"HTI",1960,41,"Haiti","v2x_regime_amb_interpol",1
"HUN",1960,310,"Hungary","v2x_regime_amb_interpol",0
"IDN",1960,850,"Indonesia","v2x_regime_amb_interpol",3
"IND",1960,750,"India","v2x_regime_amb_interpol",6
"IRL",1960,205,"Ireland","v2x_regime_amb_interpol",8
"IRN",1960,630,"Iran","v2x_regime_amb_interpol",0
"IRQ",1960,645,"Iraq","v2x_regime_amb_interpol",0
"ISR",1960,666,"Israel","v2x_regime_amb_interpol",6
"ITA",1960,325,"Italy","v2x_regime_amb_interpol",6
"JAM",1960,51,"Jamaica","v2x_regime_amb_interpol",5
"JOR",1960,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",1960,740,"Japan","v2x_regime_amb_interpol",9
"KAZ",1960,705,"Kazakhstan","v2x_regime_amb_interpol",0
"KEN",1960,501,"Kenya","v2x_regime_amb_interpol",0
"KGZ",1960,703,"Kyrgyzstan","v2x_regime_amb_interpol",0
"KHM",1960,811,"Cambodia","v2x_regime_amb_interpol",3
"KOR",1960,732,"South Korea","v2x_regime_amb_interpol",3
"KWT",1960,690,"Kuwait","v2x_regime_amb_interpol",0
"LAO",1960,812,"Laos","v2x_regime_amb_interpol",3
"LBN",1960,660,"Lebanon","v2x_regime_amb_interpol",3
"LBR",1960,450,"Liberia","v2x_regime_amb_interpol",0
"LBY",1960,620,"Libya","v2x_regime_amb_interpol",0
"LKA",1960,780,"Sri Lanka","v2x_regime_amb_interpol",6
