"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2003","2003","USD","US Dollar","0","Units",,,6923.687,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2004","2004","USD","US Dollar","0","Units",,,7473.79,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2005","2005","USD","US Dollar","0","Units",,,7670.155,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2006","2006","USD","US Dollar","0","Units",,,8150.886,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2007","2007","USD","US Dollar","0","Units",,,8600.881,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2008","2008","USD","US Dollar","0","Units",,,9306.117,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2009","2009","USD","US Dollar","0","Units",,,10163.066,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FIN","Finland","2010","2010","USD","US Dollar","0","Units",,,10601.561,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1987","1987","USD","US Dollar","0","Units",,,2735.579,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1988","1988","USD","US Dollar","0","Units",,,2916.797,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1989","1989","USD","US Dollar","0","Units",,,2986.105,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1990","1990","USD","US Dollar","0","Units",,,4306.64,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1991","1991","USD","US Dollar","0","Units",,,4589.9,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1992","1992","USD","US Dollar","0","Units",,,4884.939,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1993","1993","USD","US Dollar","0","Units",,,5216.277,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1994","1994","USD","US Dollar","0","Units",,,5440.062,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1995","1995","USD","US Dollar","0","Units",,,5913.555,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1996","1996","USD","US Dollar","0","Units",,,6141.284,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1997","1997","USD","US Dollar","0","Units",,,6372.273,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1998","1998","USD","US Dollar","0","Units",,,6739.212,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","1999","1999","USD","US Dollar","0","Units",,,7011.857,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","2000","2000","USD","US Dollar","0","Units",,,7233.082,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","2001","2001","USD","US Dollar","0","Units",,,7626.937,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","2002","2002","USD","US Dollar","0","Units",,,8108.882,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","2003","2003","USD","US Dollar","0","Units",,,8106.541,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","2004","2004","USD","US Dollar","0","Units",,,8388.75,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","2005","2005","USD","US Dollar","0","Units",,,8797.521,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","2006","2006","USD","US Dollar","0","Units",,,9204.308,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","2007","2007","USD","US Dollar","0","Units",,,9593.734,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","2008","2008","USD","US Dollar","0","Units",,,9966.671,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","2009","2009","USD","US Dollar","0","Units",,,10779.871,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","FRA","France","2010","2010","USD","US Dollar","0","Units",,,11179.991,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","1991","1991","USD","US Dollar","0","Units",,,4693.964,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","1992","1992","USD","US Dollar","0","Units",,,5234.511,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","1993","1993","USD","US Dollar","0","Units",,,5423.358,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","1994","1994","USD","US Dollar","0","Units",,,5692.957,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","1995","1995","USD","US Dollar","0","Units",,,5971.694,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","1996","1996","USD","US Dollar","0","Units",,,6254.525,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","1997","1997","USD","US Dollar","0","Units",,,6292.466,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","1998","1998","USD","US Dollar","0","Units",,,6479.784,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","1999","1999","USD","US Dollar","0","Units",,,6807.505,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","2000","2000","USD","US Dollar","0","Units",,,6993.385,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","2001","2001","USD","US Dollar","0","Units",,,7315.215,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","2002","2002","USD","US Dollar","0","Units",,,7722.446,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","2003","2003","USD","US Dollar","0","Units",,,8052.951,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","2004","2004","USD","US Dollar","0","Units",,,8257.208,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","2005","2005","USD","US Dollar","0","Units",,,8504.347,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","2006","2006","USD","US Dollar","0","Units",,,8693.958,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","2007","2007","USD","US Dollar","0","Units",,,8911.537,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","2008","2008","USD","US Dollar","0","Units",,,9357.503,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","2009","2009","USD","US Dollar","0","Units",,,10041.883,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","DEU","Germany","2010","2010","USD","US Dollar","0","Units",,,10347.025,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1987","1987","USD","US Dollar","0","Units",,,1687.554,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1988","1988","USD","US Dollar","0","Units",,,1665.94,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1989","1989","USD","US Dollar","0","Units",,,1894.585,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1990","1990","USD","US Dollar","0","Units",,,2076.486,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1991","1991","USD","US Dollar","0","Units",,,2117.74,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1992","1992","USD","US Dollar","0","Units",,,2195.421,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1993","1993","USD","US Dollar","0","Units",,,2320.239,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1994","1994","USD","US Dollar","0","Units",,,2409.82,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1995","1995","USD","US Dollar","0","Units",,,2557.64,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1996","1996","USD","US Dollar","0","Units",,,2743.153,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1997","1997","USD","US Dollar","0","Units",,,2899.814,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1998","1998","USD","US Dollar","0","Units",,,3146.165,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","1999","1999","USD","US Dollar","0","Units",,,3318.58,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","2000","2000","USD","US Dollar","0","Units",,,3467.595,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","2001","2001","USD","US Dollar","0","Units",,,3910.123,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","2002","2002","USD","US Dollar","0","Units",,,4152.15,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","2003","2003","USD","US Dollar","0","Units",,,4339.496,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","2004","2004","USD","US Dollar","0","Units",,,4680.904,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","2005","2005","USD","US Dollar","0","Units",,,5083.404,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","2006","2006","USD","US Dollar","0","Units",,,5705.866,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","2007","2007","USD","US Dollar","0","Units",,,5979.455,,
"10","Public","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","GRC","Greece","2008","2008","USD","US Dollar","0","Units",,,6564.335,,
