"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2012","2012","PC","Percentage","0","Units",,,1.98,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2013","2013","PC","Percentage","0","Units",,,2.001,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2014","2014","PC","Percentage","0","Units",,,2.02,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2015","2015","PC","Percentage","0","Units",,,2.32,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2016","2016","PC","Percentage","0","Units",,,2.304,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2017","2017","PC","Percentage","0","Units",,,2.529,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","1999","1999","USD","US Dollar","0","Units",,,20.65,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2000","2000","USD","US Dollar","0","Units",,,24.327,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2001","2001","USD","US Dollar","0","Units",,,27.206,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2002","2002","USD","US Dollar","0","Units",,,30.22,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2003","2003","USD","US Dollar","0","Units",,,38.948,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2004","2004","USD","US Dollar","0","Units",,,47.624,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2005","2005","USD","US Dollar","0","Units",,,48.435,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2006","2006","USD","US Dollar","0","Units",,,67.414,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2007","2007","USD","US Dollar","0","Units",,,73.299,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2008","2008","USD","US Dollar","0","Units",,,76.803,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2009","2009","USD","US Dollar","0","Units",,,88.272,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2010","2010","USD","US Dollar","0","Units",,,96.112,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2011","2011","USD","US Dollar","0","Units",,,97.512,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2012","2012","USD","US Dollar","0","Units",,,93.603,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2013","2013","USD","US Dollar","0","Units",,,95.067,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2014","2014","USD","US Dollar","0","Units",,,88.965,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2015","2015","USD","US Dollar","0","Units",,,88.766,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2016","2016","USD","US Dollar","0","Units",,,90.067,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2017","2017","USD","US Dollar","0","Units",,,84.294,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","HUN","Hungary","2018","2018","USD","US Dollar","0","Units",,,84.489,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1985","1985","PC","Percentage","0","Units",,,0.894,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1986","1986","PC","Percentage","0","Units",,,0.873,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1987","1987","PC","Percentage","0","Units",,,1.038,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1988","1988","PC","Percentage","0","Units",,,1.067,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1989","1989","PC","Percentage","0","Units",,,1.048,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1990","1990","PC","Percentage","0","Units",,,1.974,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1991","1991","PC","Percentage","0","Units",,,2.132,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1992","1992","PC","Percentage","0","Units",,,2.375,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1993","1993","PC","Percentage","0","Units",,,2.208,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1994","1994","PC","Percentage","0","Units",,,2.005,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1995","1995","PC","Percentage","0","Units",,,1.875,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1996","1996","PC","Percentage","0","Units",,,1.673,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1997","1997","PC","Percentage","0","Units",,,1.741,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1998","1998","PC","Percentage","0","Units",,,1.695,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","1999","1999","PC","Percentage","0","Units",,,1.684,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2000","2000","PC","Percentage","0","Units",,,1.576,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2001","2001","PC","Percentage","0","Units",,,1.574,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2002","2002","PC","Percentage","0","Units",,,1.601,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2003","2003","PC","Percentage","0","Units",,,1.764,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2004","2004","PC","Percentage","0","Units",,,1.614,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2005","2005","PC","Percentage","0","Units",,,1.597,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2006","2006","PC","Percentage","0","Units",,,1.721,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2007","2007","PC","Percentage","0","Units",,,1.71,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2008","2008","PC","Percentage","0","Units",,,1.769,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2009","2009","PC","Percentage","0","Units",,,1.805,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2010","2010","PC","Percentage","0","Units",,,1.852,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2011","2011","PC","Percentage","0","Units",,,1.85,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2012","2012","PC","Percentage","0","Units",,,1.958,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2013","2013","PC","Percentage","0","Units",,,1.933,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2014","2014","PC","Percentage","0","Units",,,1.852,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2015","2015","PC","Percentage","0","Units",,,1.901,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2016","2016","PC","Percentage","0","Units",,,1.905,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","ITA","Italy","2017","2017","PC","Percentage","0","Units",,,1.901,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1985","1985","PC","Percentage","0","Units",,,6.595,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1986","1986","PC","Percentage","0","Units",,,6.679,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1987","1987","PC","Percentage","0","Units",,,6.923,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1988","1988","PC","Percentage","0","Units",,,7.039,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1989","1989","PC","Percentage","0","Units",,,7.622,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1990","1990","PC","Percentage","0","Units",,,7.897,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1991","1991","PC","Percentage","0","Units",,,8.23,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1992","1992","PC","Percentage","0","Units",,,8.497,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1993","1993","PC","Percentage","0","Units",,,8.468,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1994","1994","PC","Percentage","0","Units",,,8.475,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1995","1995","PC","Percentage","0","Units",,,8.607,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","USA","United States","1996","1996","PC","Percentage","0","Units",,,8.914,,
